status,label
"প্রকৃত মুমিনগণকে দুনিয়ার বুকে ঈমানের পরীক্ষার মুখোমুখী হতে হবেঃ  মুমীন বান্দাগণের উপর কখনো কখনো ঈমানের পরীক্ষা, গোনাহ মাফ ও মর্যাদা বৃদ্ধির লক্ষ্যে বিপদআপদ আপতিত হয়। সবর, সলাত, তাকওয়া, তাওয়াক্কুল ও ক্ষমা প্রার্থনার মাধ্যমে এসব পরীক্ষা মোকাবেলা করতে হয়। যেমন এ প্রসংগে মহান আল্লাহ রাব্বুল আলামীন বলেনঃ তোমরা কি মনে করেছো যে, তোমরা অতি সহজেই জান্নাতে চলে যাবে অথচ তোমরা এখনো সেই লোকদের অবস্থা অতিক্রম করোনি যারা তোমাদের...",1
আর এই লক্ষ্যকে সামনে রেখে শিবির পরবর্তী প্রজন্মকে ইসলামী মুল্যবোধের আলোকে গড়ে তোলতে চায়।,4
দেশ টা কাগুময় হতে কত দেরী পাঞ্জেরী.,5
##প্রাণিবিদ্যা টি-১০ কাপ চ্যাম্পিয়ন ##২০১৩-১৪ সেশন ##২ উইকেট এ জয়ী ##কংগ্রেটস ব্ল্যাক হোয়েল,0
"ইসলামী সমাজ জীবনে নারীদের অধিকারঃ পর্ব  ৭ আল্লাহর দরবারে নারীদের অবস্থানঃ  মহান আল্লাহ্ রাব্বুল আলামীন বলেনঃ নিশ্চয় মুসলমান পুরুষ, মুসলমান নারী, ঈমানদার পুরুষ, ঈমানদার নারী, অনুগত পুরুষ, অনুগত নারী, সত্যবাদী পুরুষ, সত্যবাদী নারী, ধৈর্য্যশীল পুরুষ, ধৈর্য্যশীল নারী, বিনীত পুরুষ, বিনীত নারী, দানশীল পুরুষ, দানশীল নারী, রোযা পালণকারী পুরুষ, রোযা পালনকারী নারী, যৌনাঙ্গ হেফাযতকারী পুরুষ, যৌনাঙ্গ হেফাযতকারী নারী, আল্লাহর অধিক যিকরকারী পুরুষ ও যিকরকারী...",1
ছাতকে স্বেচ্ছাসেবক লীগের প্রতিষ্ঠা বার্ষিকী পালন.,4
"সাকিব ওয়ানডে দলের ভাইস ক্যাপ্টেন। আর তাতেই ওপেনিং বোলিং করে, ওয়ান ডাউনে ব্যাটিংয়ে নামে। দুই দিন পর ক্যাপ্টেন্সী পাইলে তো তামেম্বাইয়ের জায়গায় ওপেনিংয়েই নাইমা যাবে",0
"এক যৌথ প্রতিবাদ বার্তায় ছাত্রশিবিরের কেন্দ্রীয় সভাপতি ইয়াছিন আরাফাত ও সেক্রেটারী জেনারেল মোবারক হোসাইন বলেন, একটি বিশেষ মহলের নির্দেশনায় ছাত্রশিবিরকে জড়িয়ে পরিকল্পিত ভাবে নিকৃষ্ট অপপ্রচার চালানো হচ্ছে।",4
"ভুল করাটা এখন একটা শিল্প! অস্কার - ২০১৭, মিস ইউনিভার্স - ২০১৫, ট্রাম্প, অনন্ত জলিল, আরো অনেক উদাহরণ পাওয়া যাবে - আলোচনার কেন্দ্র হওয়ার জন্য ভুল করাটাই অস্ত্র হিসাবে কাজে দিয়েছে। সময়মতো ঠিকভাবে ভুল করে ফেইসবুক, টুইটারে হ্যাশট্যাগ হতে পারাটাই আসল! সোশ্যাল নেটওয়ার্কের দুনিয়ায়, ভুল থেকেই যদি ভালো কিছু হয়, সঠিকভাবে কাজ করার দরকার কী?",5
"গতকালকে রিকশাওয়ালাকে বললাম মামা সীট তো ভিজে গেছে, - বৃষ্টি হইতাছে, হেরলাইগ্যা ভিজা গেছে, - প্লাস্টিক নাই? - আছে, সীটের নিচে। - --",5
"- , .আরো একটি বছর বেঁচে থাকলি তোরা এই পৃথিবীতে । এই সুজলা সুন্দর পৃথিবী তোদের আরো একটি বছর উপভোগ করার সুযোগ দিল. তো উপভোগ করতে থাক তোরা . আর ট্রিট এর অপেক্ষায় থাকলাম আমরা সবাই . #শুভজন্মদিন",5
দেশে জঙ্গি-সন্ত্রাসীদের স্থান হবে না,4
"এই সেই সিড়ি যেখানে নৃশংস ভাবে হত্যা করা হয়েছিলো হাজার বছরের শ্রেষ্ঠ বাঙ্গালী জাতির জনক বঙ্গবন্ধু শেখ মুজিবুর রহমান কে।"",",4
মালু দের সিদ্ধান্ত আমরা মানব না।,3
"প্রতিটি প্রাণের মৃত্যুকাল নির্ধারিতঃ   মানুষের মৃত্যুর সময় ও স্থান আল্লাহর পক্ষ থেকে নির্ধারিত। এর কোন পরিবর্তন নাই। মৃত্যু থেকে কোনভাবেই পলায়ন করা যায় না। মৃত্যুর নির্ধারিত সময়ের আগে বা পরে কোনক্রমেই কারও মৃত্যু আসে না। মৃত্যুদন্ড, আত্মহত্যা, দুর্ঘটনা, রোগভোগ বা অন্য যে কোন পন্থায় মৃত্যু সবাই আল্লাহর তায়ালার পক্ষ থেকে নির্ধারিত সময়েই মৃত্যু বরণ করে। এ প্রসংগে আল্লাহ তায়ালা বলেন           ...",1
"মুসলমানদের ঈমান কিভাবে নষ্ট হয়ে যায়  ০৮  খাঁটি মুসলমানদের মোকাবেলায়বিধর্মীদের সাথে  বন্ধুত্বপূর্ণ সম্পর্ক স্থাপনে ঈমান নষ্ট হয়ঃ খাঁটি ঈমানদারদেরকে বাদ দিয়ে বিধর্মীদের সাথে মুমিনের কোন আন্তরিক ভালবাসা হতে পারে না। যদি কোন মুসলিম তাদের সাথে আন্তরিক বন্ধুত্ব স্থাপন করে তাহলে আল্লাহর সাথে তার কোন সম্পর্ক থাকবে না, বরং সে তাদেরই দলভূক্ত বলে গন্য হবে। তবে কোনরূপ দুনিয়াবী ক্ষতি বা ফিতনার আশংকা থাকলে সেক্ষেত্রে বাহ্যিক সতর্কতা অবলম্বন দোষনীয় হবে না। ...",1
"বিভিন্ন ধরণের সদাকাহ এর বিবরণঃ  হযরত আবূ হুরায়রা রাদিয়াল্লাহু আনহু থেকে বর্ণিত। রাসূলুল্লাহ্ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম বলেছেন প্রত্যেহ যখন সূর্য উঠে মানুষের শরীরের প্রত্যেক গ্রন্থির সাদকাহ্ দেয়া অবশ্য কর্তব্য। দুজন মানুষের মাঝে ইনসাফ দেয়া হচ্ছে সদাকাহ, কোন আরোহীকে তার বাহনের উপর আরোহন করতে বা তার উপর বোঝা উঠাতে সাহায্য করা হচ্ছে সদাকাহ, ভাল কথা হচ্ছে সদাকাহ, সালাতের জন্য প্রত্যেক পদক্ষেপ হচ্ছে সদাকাহ এবং কষ্টদায়ক জিনিস রাস্তা থেকে সরানোও হচ্ছে সদাকাহ।  বুখারী ২৯৮৯ ও মুসলিম ১০০৯",1
জীবনে আনন্দের উপলক্ষ অনেক আসছে। ক্রিকেট নিয়ে আমার উন্মাদনা এমনিতেই বেশি। কিন্তু আজকের দিনের আনন্দটা সব কিছুই ছাড়িয়ে গেসে। নিজের দলের এমন শ্বাসরুদ্ধকর ম্যাচ আর কখনো দেখি নি। ম্যাচ জয়ের আনন্দ উদযাপন আর কখনোই এভাবে করি নি। ব্যাটসম্যানের শেষ রান নেয়ার জন্য দৌড় শুরু করার আগেই আমি আর কখনোই এভাবে জয়ের উল্লাসে দৌড়ে মাঠে প্রবেশ করি নি। লাইফে আর কখনোই এভাবে ব্যাপক উৎসাহে স্লেজিং করি নি কোয়ার্টার ফাইনালে উঠার লড়াইয়ে আজ দুপুর ১২ টায় মুখোমুখি হয়  ডিপার্টমেন্ট ও  ডিপার্টমেন্ট। টস জিতে  ব্যাটিং এর...,0
ফুল সংগ্রাহক,5
ইসলামিক ওয়ার্ল্ড > এসো রাসুলের আদর্শে জীবন গড়িআপনি কি চান বিশ্বের সকল নারী পর্দা করার আইন চালু হোক ইয়েসনো,1
খবরে দেখলাম ভারতে এক হিন্দু যুবক গাভীর সাথে সেক্স করতে গিয়া ধরা খাইছে। তখন মালুদের চেতনা খারায় না!,3
"আমার ভাই, আমার বন্ধু, আমার রুমমেট। ল্যাটেস্ট থাই, বিশ্ব ভাই।",5
সবাই খালি বলে সুন্দরবনের মধ্যে দিয়া জাহাজ চলে কেনে। আর আমি বলি জাহাজ চলার রাস্তার দুই কুলে সুন্দরবন গজাইল কেনে।,5
শুকরের মাংস খাবে বিনা ভোটের ভারতের দালাল হিন্দুতো বাদি কাউয়ালীগ সরকার,3
জীবনযুদ্ধ নাকি যুদ্ধের জীবন?২২ থেকে ২৬ বছর পর্যন্ত বয়সকে একটা গড়পড়তা ছেলের জীবনে সবচাইতে নিষ্ঠুর ক্রান্তিকাল বলা যায়। এই সময়ে.,5
"বিপদের সময় পাঠ করার দোয়াঃ   হযরত ইবনে আব্বাস রাদিয়াল্লাহু আনহু থেকে বর্ণিত। তিনি বলেন, রসূলুল্লাহ্ সল্লাল্লাহু আলাইহি ওয়া সাল্লাম বিপদের সময় দোয়া করতেন                          আল্লাহ ব্যতীত কোন ইলাহ নাই, তিনি পরম সহিষ্ণু ও মহা জ্ঞানী। আল্লাহ ব্যতীত কোন ইলাহ নাই, তিনি মহান আরশের প্রভু। আল্লাহ...",1
"ম্যাচ প্রেডিকশান ওয়ানডেতে বাংলাদেশের হয়ে এক ইনিংসে ব্যক্তিগত সর্বোচ্চ, তামিম ইকবালের ১৫৪ রানের রেকর্ড ভেঙে যাবে আজ।",0
"ইহুদীদের পণ্য গুলো আমার জীবনের সাথে পুরোপুরি মিশে আছে। কোকো কোলা পেপসি এগুলো অনেক আগেই বর্জন করেছি। আমি এত দিন জানতাম ই না নিডো দুধ,ম্যাগি নুডলস ও ইহুদীদের পণ্যের অন্তর্ভূক্ত। আমার মেয়ে নিডো দুধ খায়,মেগি নুডলস খায়,লাক্স সাবান,ডাভ স্যাম্পু এগুলো আমার নিত্য দিনের ব্যবহার। রিন,হুইল পাওয়ার আমি কাপড় ধোয়ার ক্ষেত্রে ব্যবহার করি। কোনটা রেখে যে কোনটা ছাড়বো কিছুই বুঝতে পারছিনা। যত কষ্ট হোক এগুলো বর্জন করতেই হবে। আমাদের কষ্টের টাকা দিয়ে ইহুদী জুলুমকারীরা মুসলিমদের রক্ত প্রবাহিত করবে এটা কখনো হতে পারেনা!!.",5
বন্যার্তরা কি আপনার কোরবানী বাদ দিয়ে ত্রাণ চাইছে?  তাইলে আমার এলাকায় হাজার হাজার কৃষক	 গ্রামের গরিব মানুষ যারা সারা বছর গরু লালন পালন করল	 এমনকি এই ভয়াবহ বন্যার সময়েও নিজে না খেয়ে হলেও গরুকে খাওয়াল	 গরুকে নিয়ে বাঁধে	 স্কুলে	 উঁচু স্থানে আশ্রয় নিল ( গরুর সংখ্যাটা প্রায় ৫৬ হাজার) তাদের কি হবে?,3
"ঈদে ছুটি কাটানো সময় ঘুরাঘুরি. বি টি আর আই , লাল পাহাড় , মাধপুর লেক.",1
এখনো তার ব্যতিক্রম হবে না। আমরা বিশ্বাস করি বাতিল পন্থা সময়ের ব্যবধানে আদর্শিক শক্তির কাছে অবশ্যই পরাজিত হবে।,4
খেলা শেষে সবাই যখন উদযাপন নিয়ে ব্যস্ত তখন তিনি গেলেন শেষ বলে ছক্কা খাওয়া তাসকিনকে স্বান্ত্বনা দিতে এ জন্যই তিনি মাশরাফী,0
"ভুগি সমাজের একজন সদস্য হিসেবে তোমাকে শুভ জন্মদিন বেঁচে থাকো বাবা, বেঁচে থাকো। .",5
আল্লামা সাঈদীকে আমৃত্যু কারাদন্ড তো দূরে থাক এক মিনিটের দন্ড দেয়ারও যৌক্তিক কোন কারণ নেই।,4
"এক ব্যানারে শাবিপ্রবির সংগঠনগুলির মোটো < ধন্যবাদ #সম্মিলিতসাংস্কৃতিকজোট ,শাবিপ্রবি এইরকম একটা ভাল লাগার অনুষ্ঠানের আয়োজন করার জন্য #হিমার্তআত্মারসাংস্কৃতিকপ্রজ্জ্বলন <",5
আমরা কয়েকজন কলিগমিলে পোড়ামোরগির আড্ডায়,5
", . ভাল থাকিস তোরা।",5
তামিম ইকবালের পর ২য় বাংলাদেশি হিসেবে আন্তর্জাতিক ক্রিকেটে ১০০০ চার মারার কীর্তি গড়লেন সাকিব আল হাসান। ম্যাচের আগে সাকিবের চারের সংখ্যা ছিল ৯৯৫ টি। এই মূহুর্তে সেটি ১০০২। সর্বোচ্চ ১২২৮ টি চার মেরেছেন তামিম ইকবাল। এছাড়াও মুশফিক মেরেছেন ৮১৭ টি চার।,0
লালাখাল যাইতাছি.,2
"মানব জীবনে বিশুদ্ধ নিয়াত ও ইখলাসএর গুরুত্ব ডাঃ গাজী মুহাম্মাদ নজরুল ইসলাম সমস্ত প্রশংসা আল্লাহর জন্য যিনি রব্বুল আলামীন। দুরুদ ও সালাম রসূলুল্লাহ্ সল্লাল্লাহু আলাইহি ওয়া সাল্লাম এর প্রতি, তার পরিবারবর্গ, বংশধর, সাহাবায়ে কিরাম রাদিয়াল্লাহু আনহুম ও সালেহীণ রহমাতুল্লাহি আলাইহিমগণের প্রতি। আমরা সাক্ষ্য দিচ্ছি যে, আল্লাহ ছাড়া কোন ইলাহ নাই এবং মুহাম্মাদ স আল্লাহর বান্দা ও রসূল। নিশ্চয়ই শুভ পরিণতি কেবলমাত্র রসূলুল্লাহ সল্লাল্লাহু আলাইহি ওয়াসাল্লাম, খুলাফায়ে রাশিদীন, আহলে বাইত এবং সাহাবা...",1
"মুসলমানদের ঈমান কিভাবে নষ্ট হয়ে যায় ডাঃ গাজী মুহাম্মাদ নজরুল ইসলাম সমস্ত প্রশংসা আল্লাহ তায়ালার জন্য যিনি রব্বুল আলামীন। দুরুদ ও সালাম রসূলুল্লাহ্ সল্লালাহু আলাইহি ওয়াসাল্লাম এর প্রতি যিনি রহমাতুল্লিল আলামীন, তাঁর পরিবারবর্গ, সাহাবায়ে কিরাম রাদিয়াল্লাহু আনহুম এবং সালেহীন রগণের প্রতি। আমরা সাক্ষ্য দিচ্ছি যে, আল্লাহ ছাড়া কোন ইলাহ নাই। আমরা আরও সাক্ষ্য দিচ্ছি যে, মুহাম্মাদ স তাঁর বান্দাহ ও রসূল। নিশ্চয়ই শুভ পরিণতি শুধুমাত্র মুত্তাকীন বান্দাগণের জন্যই নির্ধারিত। আল্লাহ তায়ালা মানব জাতিকে...",1
"বিশেষ প্রশিক্ষণে,.সর্ণদীপে",2
"মানুষের যখন স্বার্থচিন্তায় তাড়িত হয়, তখন তার ভিতরের শিশুটি হারিয়ে যায়। তার চোখের চাহনিতে এবং মুখের হাসিতে, শিশুর সরলতা আর খুজেঁ পাওয়া যায় না.",5
মুসলমানদের মাঝে পারস্পরিক সম্পর্ক ও সহায়তার মুলনীতিঃ   রব্বুল আলামীন বলেন  আর ভাল কাজ ও তাকওয়া অবলম্বনে তোমরা পরস্পরকে সহযোগিতা করবে। পাপ ও সীমালংঘনের কাজে কেউ কাউকে সহযোগিতা করবে না। আল্লাহকে ভয় করবে। নিশ্চয়ই আল্লাহ শাস্তিদানে অত্যন্ত কঠোর।   সূরা মায়েদাঃ আয়াত২,1
কোন অপশক্তি আমাদের দমিয়ে দিতে পারবেনা।,4
যা সম্পূর্ণ স্ববিরোধী ও সাজানো মিথ্যাচারের সুস্পষ্ট প্রমাণ। কোন গণমাধ্যমই এ অভিযোগের পক্ষে বিশ্বাসযোগ্য কোন তথ্য দিতে পারেনি।,4
"আল্লাহর হুকুম ছাড়া কেউ মরতে পারে নাসেজন্য একটা সময় নির্ধারিত রয়েছেঃ  মহান আল্লাহ্ রাব্বুল আলামীন বলেনঃ আল্লাহর হুকুম ছাড়া কেউ মরতে পারে নাসেজন্য একটা সময় নির্ধারিত রয়েছে। বস্তুতঃ যে লোক দুনিয়ায় বিনিময় কামনা করবে, আমি তাকে তা দুনিয়াতেই দান করব। পক্ষান্তরে যে লোক আখেরাতে বিনিময় কামনা করবে, তা থেকে আমি তাকে তাই দেবো। আর যারা কৃতজ্ঞ তাদেরকে আমি প্রতিদান দেবো।   সূরা আলেইমরানঃ আয়াত ১৪৫",1
"আধুনিক যুগে মেয়েরা যারা আমাদের সমাজে পশ্চিমা কালচার বহন করতেছে যারা আধুনিকতা বলতে প্যান্ট শার্ট পরিধান করাকেই বুঝে তারা আইডেন্টিটি ক্রাইসিসে ভোগে সবচেয়ে বেশী। নারী অধিকার, সমান অধিকার নিয়ে চিৎকার করা এই মেয়েদের কাছেই তাদের নিজেদের সন্মান সবচেয়ে কম। এই মেয়েরা আধুনিক হতে গিয়ে শাড়ি থ্রিপিস ছেড়ে প্যান্ট শার্ট ধরেছে ছেলেদের সাথে টেক্কা দিতে, আচ্ছা ছেলেরা কোনদিন এই মেয়েদের শাড়ি পড়ে রাস্তায় ঘুরতে দেখেছেন? তাহলে এই মেয়েদের কেন ঘুরতে হবে ছেলেদের পোষাকে? এ পোষাক পড়লেই কি এই মেয়েগুলা আধুনিক হয়ে যাবে? নাকি.",5
"স্বাধীনতার মূল উদ্দেশ্য জাতীয় ঐক্য, গণতন্ত্র, সুশাসন ও সামাজিক ন্যায় বিচার প্রতিষ্ঠা আজো স্বপ্নই রয়ে গেছে।",4
জাতিধর্মবর্ণ নির্বিশেষে বিপন্ন মানবতার কল্যাণ সাধনের ফজিলতঃ   হযরত আবু ইয়াসার কাআব ইবনে আমর রাদিয়াল্লাহু আনহু থেকে বর্ণিত। রাসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম বলেছেনঃ যে কোন ঋণগ্রস্ত বা অভাবী ব্যক্তিকে সুযোগ দেবে অথবা...,1
"অবশেষে পরিবার, বন্ধুদের মাঝে ফিরে আসা",5
.আমি কবে থাইকা কবিতা লেখা শুরু করলাম,5
ছাত্রশিবির চট্রগ্রাম জেলা উওর আয়োজিত সাথী শিক্ষা শিবিরে প্রধান অতিথির বক্তব্য রাখছেন কেন্দ্রীয় স্কুল কার্যক্রম সম্পাদক হারুন অর রশিদ,4
মাদার অফ পয়েট্রি,5
একমাত্র ইসলাম ধর্মই অন্যসব ধর্মকে প্রচন্ড রকম ঘৃনা করে। কারন নব্য এই ইসলাম ধর্মমতে অন্যসব ধর্ম মিথ্যা বানোয়াট।,3
বাতিলের মোকাবেলা করতে গিয়ে শত শহীদের রক্তে স্নাত হয়েছে এই কাফেলা।,4
হালায় উগ্রবাদী জঙ্গি,3
যে দুইটি বাক্যে হেরে গেল বাংলাদেশঃ ১ আজ লাঞ্চে বৃষ্টি হবে ২ লাঞ্চে আজ খিচুড়ি রান্না হবে,0
নীচু জাত হিন্দু দেরকে নারস করেছে। কেউ জানতে চাইলে বলে বাংলাদেশী।,3
আর কি এভাবে ক্লাস করতে যাওয়া হবে একসাথে (,5
ময়মনসিংহের ত্রিশালে প্রিজন ভ্যান থেকে জেএমবি’র দুর্ধর্ষ তিন জঙ্গিকে ছিনতাই করা হয়েছিল ভালুকা থানা যুবলীগের যুগ্ম সাধারণ সম্পাদক আতাউর রহমান কামাল ওরফে যুবরাজের নির্দেশে।,4
". ভিডিওটি দেখার পর কেমন বোধ করছো লিডিং,সাস্ট,ওসমানী, রাগিব রাবেয়া,নর্থ ইস্ট ও কমিটির টিম এ আই বি এর প্লেয়াররা??? #এমসিকলেজ #আন্তঃবিশ্ববিদ্যালয়ক্রিকেট",0
বাংলাদেশ হবে সোনার বাংলাদেশ।,4
হিন্দু মানেই দেশদ্রোহী মাদারচোদ।,3
প্রয়োজনে সব মসজিত ভাঙ্গা হোক আমিন,3
আবেগ লুকাতে হয়। অতি আবেগ মানুষকে সামনে এগোতে দেয় না।,5
কাছের মানুষ দূরে থাকুন,5
"আজকের দিনটা আমার গেলো খালি দৌড়াদৌড়িতে আর খানিতে। প্রথম থেকেই বলি, আববুর সাথে সকালে যাওয়ার কথা ছিল আমার গ্রামের বাড়িতে, গেলাম না আমার কয়েকজন বনধুর এ।তাদের বাড়িতে দাওয়াত ছিল তো তাই।যাএ শুরু রিকশা দিয়ে।তাতে করে আমি আর আমার বনধু আরিফুল গেলাম ফুয়াদের বাসায়।সেখানে আসেত আসেত আর ও অনেক বনধু আসল{.",2
শুরুটা করেছিল ধীরেন্দ্রনাথ দত্ত. পথ দেখিয়েছিল ধীরেন্দ্রনাথ দত্ত। শেষের হিসাব অামি অাগে চাই না।,5
"স্বাধীনতার মূল উদ্দেশ্য জাতীয় ঐক্য, গণতন্ত্র, সুশাসন ও সামাজিক ন্যায় বিচার প্রতিষ্ঠা আজো স্বপ্নই রয়ে গেছে।",4
ধনী-গরিব বৈষম্যে দুনিয়া ধ্বংস নাসার গবেষণা-.,5
ভায়োলেন্স থেকে আত্মরক্ষার জন্য মহিলাদের প্রতি বিশেষ পরামর্শঃ  হযরত আব্দুল্লাহ ইবনে আব্বাস রাদ্বিয়াল্লাহু তাআলা আনহু থেকে বর্ণিত। রাসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম ইরশাদ করেনঃ কোন মহিলা যেন মাহরাম সঙ্গী ব্যতীত নির্জনে না যায় বা কোথাও সফর না করে।  বুখারী ও মুসলিম,1
বরং আওয়ামীলীগের কেন্দ্রীয় নেতার ভগ্নিপতি জেএমবি’র শীর্ষ নেতা শায়খ আব্দুর রহমান থেকে শুরু করে গুলশান হামলায় অংশ নেয়া আ.লীগের কেন্দ্রীয় নেতার ছেলেসহ প্রতিটি জঙ্গিবাদী ঘটনার সাথে আ.লীগের নেতাকর্মীদের সম্পৃক্ততার প্রমাণ হয়েছে।,4
খা মুত খা,3
"সারাদিন পর এখন এফবি তে বসলাম. সত্যিই আজকের দিনটা এমন হবে সপ্নেও ভাবি নাই. ক্যাডেট কলেজে পড়ার কারনে ৬ বছরের সবগুলা বার্থডে ওইখানেই কাটাইসি. তাই এইরকম সেলিব্রেশনেও অনেকটাই আনাড়ী. কিন্ত তোদের এইরকম সারপ্রাইজ সারাজীবন মনে থাকবে. তপুর বন্ধু গানটাকে তোরা সত্যি করে দিলি আজকে. আর ,.",5
ইহাও দ্বীপ রায় এর তেলেসমাতি!,5
সব সুস্থ মস্তিস্কের মানুষের মাঝে একটি পাঁচ মাথা অলা গাদ্দু,5
"চট্টগ্রাম মহানগরী উত্তর শাখা সভাপতি তৌহিদুল ইসলামের সভাপতিত্বে অনুষ্ঠানে আরও উপস্থিত ছিলেন, চট্টগ্রাম মহানগরী জামায়াতের সহ-সেক্রেটারী অধ্যক্ষ নুরুল আমিন, চট্টগ্রাম মহানগরী উত্তরের সাবেক সভাপতি আনোয়ারুল আলম চৌধুরী,",4
অভিনন্দন প্রিয় ছোট ভাই সাহেল। প্রাথমিক শিক্ষা সমাপনী পরিক্ষায় আমার ছোট ভাই মো সাহেল আলম শাহিন জিপিএ এ . পেয়ে উর্থিন হয়েছে।সবাই আমার ভাইয়ের জন্য দোয়া করবেন। সে যেনও সামনে আরও ভাল রেজাল্ট করতে পারে।,5
স্পর্শ ময় ভালোবাসা > যদি বন্ধু হও হাত টা বাড়াও>>,5
"মানুষ স্বাধীন তার চিন্তায়,ভাবনায় তাই তোমাকে ওই খানেই রাখলাম।",5
গরুর গোবর হিন্দুদের কাছে অতি পবিত্র একটা মাল এটা মাঠে ছড়িয়ে থাকলেতো ভালোই হয়,3
"প্রোগ্রামিং জগতের সব লিজেন্ডদের সাথে তোলা ছবি কার্নিভালের যতগুলো ছবি তুলেছি, তার মাঝে সেরা ছবি",5
"চার দিকে যা মেডিকেলের ক্রিয়েটিভ ডাক্তার (চোর আর কি ) ) দেখতেছি তার ৮০ ই দেখি মেয়ে - - এটা নারীর ক্ষমতায়ন নাকি - এটা কে কোটার সাথে তুলনা করা যায়। মুক্তি কোটা না, প্রতিবন্ধি কোটা ও না। চোরের কোটা আর কি",5
আমাদের সোনার বাংলা দেশে এত মারামাড়ি হানাহানি অত্যাচার অশান্তি কেন? বন্ধুরা উওর দিন,5
"তুমায় একটু ভালবেসে,",5
আমরা এর তীব্র নিন্দা ও প্রতিবাদ জানাই।,4
"এসিএম আইসিপিসি ওয়ার্ল্ড ফাইনালস! এবছর বাংলাদেশী টিমগুলোর ওয়ার্ল্ড ফাইনালে যাওয়ার ২০ বছর হচ্ছে। এই ২০ বছরের, - ১ম ৯ বছরে বুয়েট ৯ বার, এনএসইউ ১ বার, এআইইউবি ১ বার, ঢাবি ১ বার, - ২য় ৯ বছরে বুয়েট ৮ বার, সাস্ট ৪ বার, ইস্টওয়েস্ট ১ বার, ঢাবি ১ বার, এনএসইউ ১ বার, জাবি ১ বার, - গত ২ বছরে জাবি ২ বার, সাস্ট ১ বার, এনএসইউ ১ বার, বুয়েট ১ বার, এবং ঢাবি ১ বার ওয়ার্ল্ড ফাইনালের সিলেকশান পেয়েছে। ১০+১০ বছর ভাগ না করে, ৯+৯+২ ভাগ করলাম কারন গত ২ বছরে ৫ টা ভিন্ন বিশ্ববিদ্যালয়ের ওয়ার্ল্ড ফাইনালে যাওয়াটা আমার.",5
জেনে নিন বাংলাদেশের ৬৪ জেলার নামকরণের সংক্ষিপ্ত ইতিহাস .,5
ফেসবুক থেকে আয় করুন .-.--,5
"উদ্দেশ্যহীন গন্তব্যে ওই পাহাড়ের খোঁজে, যেথায় নীল কণ্যা সবুজের আভায় সাজে ।। সাথে. .",5
গরুর হাট হোক গরুর হাট হলে মালুদেন ভালো হওয়ার কথ কারন গরুর লাদা থকবে মালু দের দেবোতা থাকবে মুসলিমদের ব্যাবসা হলো মালুদের দেবোতা পেলো,3
", , , আয় দোস্ত চায়ের দোকান দেই!",5
"(ডান থেকে)তরুণ লেখক, সৃজনশীল মননের অধিকারী বন্ধু মিকসেতু মিঠু, বহুমুখী প্রতিভার অধিকারী, গভীর জীবনবোধের সহজ ব্যাখ্যাকারী বন্ধুবর আব্দুস সবুর তানু এবং আমি। , . #আড্ডা #বন্ধুবান্ধব #প্রচুরআড্ডাদিতেহবে বন্ধুরা আছে বলেই মন-খারাপ ধারে কাছে আসার সাহস পায় না.",5
আমরা আশা করি এ কর্মসূচি এক দিকে যেমন শীতার্ত মানুষের একটি বিরাট অংশের শীতের কষ্ট দূর করবে তেমনি সমাজের সামর্থবানদেরকেও এ মহান কাজে অংশ গ্রহণের জন্য উৎসাহিত করবে।,4
#সকালবেলানৌকাভ্রমণ < #শাপলাফুলতোলা < #কুচুরীপানারবাঁশি #শাপলাফুলেরমালা মাঝি আমার খালামনি ( খুব দক্ষ) < নৌকায় উঠে গ্রামে আসা সার্থক। শাপলা ফুল তুলে নৌকায় উঠা সার্থক।,2
"সিলেটীরা,প্লিজ শেয়ার করে সবাইকে জানিয়ে দিন--> প্লিজ দয়া করে পুরো কাহিনীটা মনযোগ দিয়ে পড়ুন সিলেটিরা মূলত বাংলাভাষী নন।সিলেটি জনগোষ্ঠি নিজস্ব ভাষার অধিকারী।সিলেটি ভাষা বাংলা থেকে সম্পূর্ণ আলাদা এবং প্রাচীন একটি স্বয়ংসম্পূর্ণ ভাষা। এ তথ্যটি অনেক সিলেটিরই অজানা। তাই সিলেটি ভাষা উপেক্ষিত। সিলেটি নিজস্ব লিপি নাগরী আজ প্রায় বিলুপ্ত। পৃথিবীতে প্রায় ৮ হাজার ভাষা রয়েছে। এর মধ্যে স্বয়ংসম্পূর্ণ ভাষার সংখ্যা ৩ হাজার। এই ৩ হাজার ভাষার নিজস্ব বর্ণমালা আছে এবং যা মানুষের মুখে উচ্চারিত রয়েছে।.",5
